audio_filepath,text,primary_language
audio/281474976888155_f3164_chunk_7.wav,So it can be corrected by doing glute activation exercises daily.,Maithili
audio/281474976898387_f2202_chunk_2.wav,"Of late, I played with a sense of fear.",Tamil
audio/281474976886815_f1980_chunk_6.wav,"at sometimes it is inconvenient, but most of the times it's very much convenient",Tamil
audio/281474976895793_f791_chunk_0.wav,Bird,Urdu
audio/281474976901128_f2711_chunk_0.wav,No,Maithili
audio/281474976895147_f1350_chunk_0.wav,"At least ten attackers with knives, dressed in black, attacked a train station in Kunming, China yesterday.",Malayalam
audio/281474976891411_f3271_chunk_2.wav,"Hint- Government, corporate, philanthropy.",Malayalam
audio/281474976887630_f472_chunk_0.wav,what ingredient can be used instead of saffron,Konkani
audio/281474976889218_f1884_chunk_9.wav,though his knowledge part was already overflowing. And for this Faustus has to make a deal with the devil.,Urdu
audio/281474976883998_f2011_chunk_0.wav,"There are so many unique features in English language, if we are to talk strictly about grammar and punctuation",Gujarati
audio/281474976899485_f1096_chunk_0.wav,Five,Tamil
audio/281474976925474_f2816_chunk_0.wav,Go,Kannada
audio/281474976896986_f1672_chunk_2.wav,458,Bengali
audio/281474976892265_f2592_chunk_0.wav,when will Fresho Signature Handmade Spinach Lavash be available?,Maithili
audio/281474976894795_f2258_chunk_4.wav,They also offer symbolic respect to the king by offering tika to the main pillar of the house. The first nine days are dedicated to the nine forms of Goddess Shakti.,Nepali
audio/281474976901164_f2275_chunk_4.wav,Thank you,Maithili
audio/281474976888919_f3231_chunk_18.wav,a universal truth.,Nepali
audio/281474976890946_f2286_chunk_1.wav,help themselves to get empowerment and self-independence,Konkani
audio/281474976897137_f798_chunk_0.wav,Time,Kannada
audio/281474976887212_f3245_chunk_9.wav,Green is known for its stress-busting effects and we both have seen and experienced how true it is.,Konkani
audio/281474976899571_f2000_chunk_3.wav,London,Bengali
audio/281474976886998_f3238_chunk_7.wav,And we have rains starting from probably mid-July.,Telugu
audio/281474976893618_f1426_chunk_0.wav,Dog,Malayalam
audio/281474976897850_f1651_chunk_0.wav,Can I get my order delivered after 2 Hours,Telugu
audio/281474976884134_f3181_chunk_9.wav,It's not very heavy as in the coastal regions or it's not too scarce as in the eastern regions.,Marathi
audio/281474976890907_f263_chunk_0.wav,Chhath Puja is a folk festival that lasts four days.,Konkani
audio/281474976884066_f1573_chunk_0.wav,List all the Paid vaccination centres which provide COVISHIELD Second Dose for the age group 18+ years,Hindi
audio/281474976887779_f87_chunk_0.wav,The climate of the state ranges from dry sub-humid to semi-arid.,Telugu
audio/281474976893913_f2002_chunk_11.wav,"Mizoram, Meghalaya, Tripura in the south",Bodo
audio/281474976897115_f3174_chunk_0.wav,Measuring the object's ratio with a pencil and making a rough structure is helpful.,Hindi
audio/281474976899463_f2608_chunk_0.wav,can you suggest me a healthy food for dinner,Tamil
audio/281474976897398_f3281_chunk_0.wav,"The main challenges facing the elderly population in Sundargarh,",Odia
audio/281474976897401_f3148_chunk_9.wav,and it helps us communicate a lot better and far more easily.,Odia
audio/281474976888873_f2272_chunk_22.wav,Goddess Durga and on 10th day,Nepali
audio/281474976897882_f2804_chunk_0.wav,Tree,Telugu
audio/281474976897640_f118_chunk_0.wav,No,Tamil
audio/281474976893913_f2002_chunk_2.wav,The state accounts for nearly 2.4% of India's total geographical area,Bodo
audio/281474976887633_f2583_chunk_0.wav,Repeat my last week's order of Fresho Signature Jeera Bread Sticks and Tasties Aloo Bhujia .,Konkani
audio/281474976893927_f1392_chunk_0.wav,Disagree,Nepali
audio/281474976888156_f2040_chunk_4.wav,some celebrations are organized wherein,Maithili
audio/281474976897621_f2915_chunk_0.wav,How do I activate my Yono SBI wallet?,Tamil
audio/281474976887138_f2954_chunk_0.wav,At least 12 people have died and 32 have been injured because of a human stampede,Malayalam
audio/281474976888866_f2195_chunk_18.wav,"use that two needles to knit and prepare socks, sweater, beanie",Nepali
audio/281474976883946_f1999_chunk_13.wav,and the knowledge about them is imparted by the teacher,Malayalam
audio/281474976884085_f3239_chunk_4.wav,"In fact, a lot of comedians these days",Hindi
audio/281474976883750_f1819_chunk_0.wav,"New York, Toronto, Los Angeles, London, Sydney.",Marathi
audio/281474976895434_f1887_chunk_2.wav,We are mostly dependent on our neighboring state for essential commodities,Konkani
audio/281474976884044_f1919_chunk_30.wav,not only mirror to the existing contemporary American society but also,Hindi
audio/281474976901135_f3000_chunk_0.wav,House,Maithili
audio/281474976893956_f830_chunk_0.wav,Reveal the new scratch card in JIO Money.,Telugu
audio/281474976896209_f2852_chunk_0.wav,On,Tamil
audio/281474976893046_f2126_chunk_10.wav,and that supports the economy of the district very well,Marathi
audio/281474976893909_f2140_chunk_5.wav,The sides of the mountains are bare,Bodo
audio/281474976900654_f179_chunk_0.wav,Next,Urdu
audio/281474976901153_f1889_chunk_8.wav,My mother suggested me to add more wheat flour in it and finally somehow I got rid of that problem.,Maithili
audio/281474976893178_f1746_chunk_3.wav,in a foreign language.,Odia
audio/281474976897854_f2400_chunk_1.wav,the contact Shahnoor,Telugu
audio/281474976889276_f360_chunk_0.wav,what time is it now in the eastern time zone?,Urdu
audio/281474976897525_f1693_chunk_6.wav,among its citizens,Sindhi
audio/281474976886998_f3238_chunk_13.wav,It's very comfortable to live in Hyderabad.,Telugu
audio/281474976895282_f146_chunk_0.wav,Is 'buy one get one free' available on Colgate Toothbrush?,Kashmiri
audio/281474976898591_f205_chunk_0.wav,Play,Bengali
audio/281474976893873_f527_chunk_0.wav,Can you remove my Kerala Gramin Bank Debit card from Google Pay,Bodo
audio/281474976887177_f3253_chunk_8.wav,language.,Malayalam
audio/281474976887648_f3337_chunk_0.wav,"Maharashtra, Karnataka, Orissa,",Konkani
audio/281474976884082_f3206_chunk_16.wav,It's a lot of fun and adventure,Hindi
audio/281474976903180_f802_chunk_0.wav,touch the mute button,Tamil
audio/281474976909258_f3051_chunk_0.wav,One,Punjabi
audio/281474976884633_f3311_chunk_7.wav,as a result the production and innovation has all been improved in these art and craft forms.,Kannada
audio/281474976884634_f2217_chunk_5.wav,Especially this Yaksha Gana and its various versions are,Kannada
audio/281474976886843_f200_chunk_0.wav,add this person's email,Tamil
audio/281474976893082_f1927_chunk_3.wav,you can sing along with the music in it,Marathi
audio/281474976901127_f1618_chunk_0.wav,On,Maithili
audio/281474976901554_f1437_chunk_0.wav,political news of importance for the day,Maithili
audio/281474976893846_f3264_chunk_4.wav,They should make use of modern technology. The advancement of technology has made our lives much easier.,Bodo
audio/281474976883781_f736_chunk_0.wav,"In addition to 2 kgs Jivika Naturals Lakadong Turmeric , Can you add 5 pcs B Vishal Birthday Candles , 5 bottles Himalayan Sparkling Water and 1 pack Good Home Room Freshener ?",Marathi
audio/281474976889220_f3112_chunk_15.wav,compared to the South urban Kannada.,Urdu
audio/281474976884082_f3206_chunk_9.wav,This was in the year 2012,Hindi
audio/281474976883853_f3233_chunk_4.wav,"Further, the government of Meghalaya is promoting the traditional skills of the tribal people like weaving, bamboo and can craft,",Nepali
audio/281474976884085_f3239_chunk_29.wav,who are not even Catholic.,Hindi
audio/281474976883736_f2614_chunk_0.wav,"What is the status of my order with items GoodDiet Cold Pressed Coconut Oil , Fresho Signature Dry Fruit Munchies , Charvik Dry Fruit Ladoo",Marathi
audio/281474976888850_f1388_chunk_0.wav,Scan the QR code to register my Uttarakhand Gramin Bank MasterCard card for tokenized payments.,Nepali
audio/281474976888951_f2106_chunk_1.wav,Clarina,Konkani
audio/281474976892329_f1801_chunk_0.wav,"Jammu, Srinagar, Badgam, Barmila, Anantnag",Dogri
audio/281474976883778_f317_chunk_0.wav,can you give the date today,Marathi
audio/281474976897459_f2145_chunk_5.wav,"One of the biggest rivers in India, namely the Brahmaputra, flows through the heart of Assam",Bodo
audio/281474976896679_f2405_chunk_0.wav,Off,Telugu
audio/281474976894273_f3279_chunk_7.wav,"Then Charles Dickens, he has written a lot of interesting poetry.",Kashmiri
audio/281474976895182_f2352_chunk_0.wav,Left,Malayalam
audio/281474976893043_f3196_chunk_0.wav,In Punjab there are many traditional games such as,Punjabi
audio/281474976884085_f3239_chunk_33.wav,to only know Odia as a form of dance or Odissi as a form of dance.,Hindi
audio/281474976884456_f429_chunk_0.wav,Can i get Sputnik vaccine near pincode 631329,Malayalam
audio/281474976893060_f1738_chunk_2.wav,The reply is yes,Marathi
audio/281474976888158_f3257_chunk_3.wav,"In South Bihar, we have a lot of minerals",Maithili
audio/281474976887704_f3204_chunk_7.wav,"enough sporting facilities are available, but",Gujarati
audio/281474976893848_f3250_chunk_5.wav,"So the first day of Bohag Bihu is called Guru Bihu. In this Bihu, bulls or cows are bathed in the bank of a river.",Bodo
audio/281474976925735_f3143_chunk_1.wav,"Like if you talk about the field there are different lakes, parks, waterfalls.",Dogri
audio/281474976898125_f2097_chunk_5.wav,this was done basically to have some peace of mind and have a disconnect from the outside world and to live the nature over Kerala as it is one of the most beautiful places in India.,Odia
audio/281474976897291_f3098_chunk_0.wav,Jump,Bengali
audio/281474976895674_f518_chunk_0.wav,Four,Bodo
audio/281474976888871_f2232_chunk_18.wav,facing right now,Nepali
audio/281474976889220_f3112_chunk_1.wav,The existing differences are mainly because of historical and geographical reasons.,Urdu
audio/281474976886815_f1980_chunk_0.wav,"Yeah, I'm a very frequent user of Uber and Ola.",Tamil
audio/281474976888868_f2236_chunk_12.wav,video games like uh online games not uh before it was video games later on it uh nowadays they play online game uh which is famous as pubg free fire mobile legends and all that this is how day to day entertainment scene is being impacted by the rise of technology,Nepali
audio/281474976897399_f2215_chunk_9.wav,skilled worker population in the district.,Odia
audio/281474976895185_f2984_chunk_0.wav,Visual,Malayalam
audio/281474976895431_f3247_chunk_1.wav,but,Konkani
audio/281474976897459_f2145_chunk_17.wav,So people can easily enjoy the glory of this river,Bodo
audio/281474976889220_f3112_chunk_27.wav,"aspiration has been to see it as Sarva Janan Gada Sahaan Shantiya Doda, a garden of peace",Urdu
audio/281474976892256_f1004_chunk_0.wav,Amateur competition began towards the end of the 18th century with the arrival of 'boat clubs' at British public schools.,Maithili
audio/281474976891528_f2898_chunk_0.wav,Download my vaccination certificate using phone number 99127488904 and otp 615155,Telugu
audio/281474976895927_f289_chunk_0.wav,"Delete Scotch brite Soap Dispensing Dishwand , Cothas Vanilla Milkshake and Cremica Mix Fruit Jam from my shopping list.",Gujarati
audio/281474976897578_f1229_chunk_0.wav,Three,Hindi
audio/281474976897840_f1648_chunk_0.wav,"Guwahati is also referred to as the ""Gateway to the North-East India"".",Telugu
audio/281474976903910_f1991_chunk_0.wav,Our constitution safeguards the interests of the minority religious. They are equally given rights to practice and propagate their religion and they got the specific rights and protection from the constitution. So,Nepali
audio/281474976897397_f3302_chunk_8.wav,and it it has pervaded the life of each and every individual in Odisha.,Odia
audio/281474976906775_f2449_chunk_0.wav,Previous,Assamese
audio/281474976896770_f3298_chunk_2.wav,"so not much attention was paid on learning any other language like English, since the it",Sindhi
audio/281474976896955_f52_chunk_1.wav,to Human Welfare Charitable Trust,Bengali
audio/281474976899944_f2712_chunk_0.wav,Go,Maithili
audio/281474976900603_f2255_chunk_14.wav,Gujaratis are known for their hospitality,Urdu
audio/281474976894937_f1920_chunk_0.wav,One of my favourite book is Aadu Jeevitham,Malayalam
audio/281474976901782_f995_chunk_0.wav,Stop,Assamese
audio/281474976900596_f3268_chunk_20.wav,"Similarly, Islam strongly encourages the careful conservation of water.",Urdu
audio/281474976895154_f2351_chunk_0.wav,Are there going to be any discounts on Makeup Items in this week?,Malayalam
audio/281474976892202_f2238_chunk_0.wav,"Politics in Bihar is seen in two forms, first before the implementation of the Mandal Commission and second after the implementation of the Mandal Commission. Before the implementation of the Mandal Commission, where the Congress was dominant, after that, the rise of regional parties has been seen.",Maithili
